frame,wrist_x,wrist_y,wrist_z,wrist_visibility,elbow_x,elbow_y,elbow_z,elbow_visibility,shoulder_x,shoulder_y,shoulder_z,shoulder_visibility,hip_x,hip_y,hip_z,hip_visibility,clubhead_y,clubhead_valid,clubhead_y_smooth,address_idx,backswing_start_idx,backswing_top_idx,impact_raw_idx,impact_idx,finish_idx,impact_method,has_3d_data,wrist_x_smooth,wrist_y_smooth,wrist_z_smooth,elbow_x_smooth,elbow_y_smooth,elbow_z_smooth,shoulder_x_smooth,shoulder_y_smooth,shoulder_z_smooth,hip_x_smooth,hip_y_smooth,hip_z_smooth,follow_through_frames,elbow_angle_impact,arm_extension_label,max_speed_frame,max_speed_frames_from_impact,speed_timing_score,backswing_frames,downswing_frames,tempo_ratio,early_extension_score,early_extension_label,overall_score,overall_rating
68,-0.21438388526439667,-0.6965705752372742,0.035243477672338486,0.7613075375556946,-0.23147115111351013,-0.4826669991016388,-0.16780343651771545,0.8675680756568909,-0.02866395376622677,-0.45918652415275574,-0.18416519463062286,0.9998363256454468,-0.04756627604365349,-0.01114155724644661,-0.04034976288676262,0.9999444484710693,254.25914001464844,1,248.74012865339026,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2183034058128086,-0.6982591010275347,0.03492114905800141,-0.23337745524588102,-0.4843601570242931,-0.16539818899972109,-0.029996341449164233,-0.45906914699645307,-0.18232287608441866,-0.04783077608971372,-0.01110996062024719,-0.03990611096932778,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
69,-0.22197982668876648,-0.6952938437461853,0.033088162541389465,0.7749798893928528,-0.23914726078510284,-0.47946032881736755,-0.16916720569133759,0.8771187663078308,-0.03133201599121094,-0.45560500025749207,-0.18543922901153564,0.9998480081558228,-0.048921551555395126,-0.01060429960489273,-0.038673192262649536,0.9999463558197021,227.22702026367188,1,243.89660699026942,0,15,29,37,37,56,yolo_refine_pm5,True,-0.22207349254971476,-0.6967736056872782,0.033069298292199796,-0.2353039852210455,-0.4807210876828152,-0.16849306296734595,-0.030648426285811856,-0.4565925654910863,-0.18454147591477363,-0.0490742364809627,-0.0105885345311392,-0.038537391417083317,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
70,-0.22361226379871368,-0.6930625438690186,0.030419480055570602,0.7854540348052979,-0.23876835405826569,-0.47659310698509216,-0.1671718806028366,0.8854693174362183,-0.03467981517314911,-0.4547376334667206,-0.18328942358493805,0.9998593926429749,-0.05117622762918472,-0.010054600425064564,-0.03619444742798805,0.9999483823776245,252.0014190673828,1,244.2447782244003,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2251335148300445,-0.690734948430743,0.03071976736897516,-0.2409569074710212,-0.47598641968908795,-0.1680815297932853,-0.03469992934593135,-0.4546675894941606,-0.18403340450355,-0.050751909081425024,-0.01006435735949449,-0.03633704568658559,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
71,-0.2319096177816391,-0.6829119324684143,0.028068481013178825,0.7989181280136108,-0.24499498307704926,-0.4718845784664154,-0.1665026694536209,0.8941574096679688,-0.0385592095553875,-0.4543491303920746,-0.18079976737499237,0.9998704195022583,-0.05245191603899002,-0.009650101885199547,-0.03389311581850052,0.9999505281448364,252.0320281982422,1,248.963578723726,0,15,29,37,37,56,yolo_refine_pm5,True,-0.22825140683423922,-0.6801169543039236,0.026541157049082595,-0.24845358729362504,-0.470480846507209,-0.16776089299292804,-0.040593695959874596,-0.45422347528593915,-0.1819244892824265,-0.05269510015135724,-0.009577318715552497,-0.03411474619947731,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
72,-0.22598333656787872,-0.6632841229438782,0.026509199291467667,0.8024116158485413,-0.2573184669017792,-0.4608701765537262,-0.16664400696754456,0.899867832660675,-0.04854985326528549,-0.45444920659065247,-0.17765794694423676,0.9998785257339478,-0.05454869568347931,-0.009085814468562603,-0.03196747228503227,0.9999520182609558,254.2884521484375,1,256.00274294898645,0,15,29,37,37,56,yolo_refine_pm5,True,-0.22846654838039776,-0.6699304779370632,0.02958302643327488,-0.2558046032985053,-0.4619819365796592,-0.16671470801035576,-0.04681911372712684,-0.4540476515179592,-0.1794073134660722,-0.054759879906972286,-0.009364241911541855,-0.03261798088039673,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
73,-0.22774145007133484,-0.6488908529281616,0.02086632326245308,0.8059852123260498,-0.26229679584503174,-0.4491131603717804,-0.1686478555202484,0.9060117602348328,-0.05332111939787865,-0.455046147108078,-0.17416100203990936,0.9998856782913208,-0.056731533259153366,-0.009038274176418781,-0.030863260850310326,0.9999526739120483,255.672119140625,1,254.8529365176248,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2269693300837564,-0.6520670822688517,0.03055271648225332,-0.2591213498796737,-0.44920917777788105,-0.16515329764002856,-0.05239057345759305,-0.45477335651715634,-0.17078567260787614,-0.05645527513254261,-0.009003032353662316,-0.030794855029810064,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
74,-0.22402872145175934,-0.6377102136611938,0.036031823605298996,0.8017018437385559,-0.2576751708984375,-0.4341302216053009,-0.16163678467273712,0.9105358123779297,-0.05672818049788475,-0.45522618293762207,-0.16066931188106537,0.9998919367790222,-0.058371275663375854,-0.008957058191299438,-0.028861746191978455,0.9999525547027588,256.9537048339844,1,258.0934985932852,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2234997422922227,-0.6220809561865674,0.013749843019814727,-0.2545651417402996,-0.43203307333446717,-0.1650874884355637,-0.057098022351662364,-0.4571481957322079,-0.15635398952733914,-0.05789091704147207,-0.008454187085763336,-0.027551657209793745,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
75,-0.22047777473926544,-0.5834980607032776,-0.004446374252438545,0.8079252243041992,-0.24205966293811798,-0.411853164434433,-0.1622469574213028,0.9188262820243835,-0.059744756668806076,-0.4605984389781952,-0.13340720534324646,0.9998990893363953,-0.058891747146844864,-0.007454127073287964,-0.02257758192718029,0.9999540448188782,261.29888916015625,1,275.4977228073849,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2215211732046946,-0.5835751437005547,-0.023627694607490604,-0.2452980868873144,-0.4117861787478132,-0.1696797311306001,-0.06050571728320353,-0.46025934957322656,-0.13836196455217553,-0.059374558074133776,-0.007724954325350983,-0.022310266359930962,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
76,-0.21892210841178894,-0.533949077129364,-0.055134642869234085,0.8157925605773926,-0.234059140086174,-0.3892143964767456,-0.16695280373096466,0.926395058631897,-0.06513313204050064,-0.46425116062164307,-0.11931675672531128,0.9999067187309265,-0.060379158705472946,-0.006832480896264315,-0.015674689784646034,0.9999561905860901,270.6180114746094,1,261.5698641822454,0,15,29,37,37,56,yolo_refine_pm5,True,-0.2210697907777061,-0.5473238882564366,-0.027235065719911057,-0.23771823091166377,-0.39050005305381075,-0.16256608601127365,-0.06514262425757594,-0.46259321910994433,-0.12110366920630145,-0.0610409643323649,-0.006974560452536463,-0.016699641150245012,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
77,-0.21745945513248444,-0.5102403163909912,-0.04000876843929291,0.8010525107383728,-0.23406991362571716,-0.36924976110458374,-0.1588871031999588,0.9298582673072815,-0.07018229365348816,-0.4638707637786865,-0.10799261182546616,0.999911367893219,-0.06325454264879227,-0.0062852841801941395,-0.00961636658757925,0.9999575018882751,275.596923828125,1,230.98578898111995,0,15,29,37,37,56,yolo_refine_pm5,True,-0.21625674764315303,-0.510988302174069,0.012429881397457355,-0.23288327739352288,-0.370199175108047,-0.1376291916129136,-0.07045429749857818,-0.46371869955744094,-0.10554148398694546,-0.06256849017171637,-0.006355956307656713,-0.010257591995122361,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
78,-0.21637040376663208,-0.5050947070121765,0.11999715864658356,0.7587572932243347,-0.23401343822479248,-0.35443925857543945,-0.09665437042713165,0.9264572858810425,-0.07608582079410553,-0.4617295563220978,-0.09965527057647705,0.9999121427536011,-0.06436997652053833,-0.006245564669370651,-0.007125016767531633,0.9999570250511169,147.15028381347656,1,195.0206945510139,0,15,29,37,37,56,yolo_refine_pm5,True,-0.20962070354393567,-0.49418644536109235,0.078738302347206,-0.2319294420026599,-0.35337702575184077,-0.10686517790669495,-0.07561319534267703,-0.46265789156868375,-0.09872952635799143,-0.06393256552872209,-0.006118515550735455,-0.005435768370738346,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
79,-0.19166350364685059,-0.4684526026248932,0.1728086620569229,0.6973677277565002,-0.2267904132604599,-0.33904966711997986,-0.05958196893334389,0.9262619614601135,-0.0796494409441948,-0.46144533157348633,-0.0865454450249672,0.999906599521637,-0.06421614438295364,-0.005664692260324955,0.0007860886980779469,0.9999518394470215,161.85076904296875,1,165.93656049455927,0,15,29,37,37,56,yolo_refine_pm5,True,-0.20052874584992741,-0.4821891713710062,0.13595628702924376,-0.22859049482005,-0.3400744213944392,-0.07915371957988972,-0.07948885716143114,-0.4612589294002173,-0.09278665092729393,-0.06474611127660393,-0.005660646462014748,-0.0011430427991962512,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
80,-0.19047297537326813,-0.4778110682964325,0.14055471122264862,0.6653799414634705,-0.22378796339035034,-0.32846781611442566,-0.07292647659778595,0.9256641864776611,-0.0818878784775734,-0.46028295159339905,-0.09596430510282516,0.999910831451416,-0.06495971977710724,-0.005216260906308889,0.0018228195840492845,0.9999523162841797,170.31411743164062,1,156.43880426316045,0,15,29,37,37,56,yolo_refine_pm5,True,-0.18987363222099501,-0.46932364503542623,0.15570694704850527,-0.2216312821422306,-0.32922658040410024,-0.0651328281632492,-0.08122434218724575,-0.46054481608527076,-0.09016179612704692,-0.06501651590778719,-0.00506716180548427,0.003126790514215829,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
81,-0.17726275324821472,-0.4490947127342224,0.1242140382528305,0.6366525292396545,-0.21107986569404602,-0.31964707374572754,-0.06918510794639587,0.9302932024002075,-0.0826437845826149,-0.4602966010570526,-0.08526197820901871,0.9999141693115234,-0.06553161144256592,-0.00408397801220417,0.007446952164173126,0.9999523162841797,179.75108337402344,1,180.7232825869607,0,15,29,37,37,56,yolo_refine_pm5,True,-0.17332058293478841,-0.4509685422692984,0.14554373707090115,-0.2116633398192271,-0.3188616931438448,-0.06189192458987241,-0.08223724436192292,-0.4601279653254013,-0.08699639460870204,-0.06535004966315774,-0.004226698529063949,0.007605525207639277,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
82,-0.15896177291870117,-0.4303686022758484,0.14038746058940887,0.5900607109069824,-0.20063598453998566,-0.30874449014663696,-0.06132088974118233,0.9310798048973083,-0.0821671262383461,-0.4598773121833801,-0.08607307821512222,0.9999107718467712,-0.06571149826049805,-0.00349652417935431,0.011267236433923244,0.9999492764472961,188.94100952148438,1,191.95635259719137,0,15,29,37,37,56,yolo_refine_pm5,True,-0.15460042549031133,-0.42462870762461735,0.14558419301396336,-0.20045004714102987,-0.3067901602813178,-0.05625541029231893,-0.08436267822980886,-0.4596637586752577,-0.08310805935235256,-0.06566986406133293,-0.0034169551051620953,0.010576569974156371,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
83,-0.1252998560667038,-0.39003705978393555,0.17867234349250793,0.5349268317222595,-0.18764446675777435,-0.29437434673309326,-0.03572499006986618,0.9232617616653442,-0.08782878518104553,-0.45903509855270386,-0.07519838958978653,0.9998993277549744,-0.06579653918743134,-0.0026255741249769926,0.014077386818826199,0.9999461770057678,206.83753967285156,1,204.43505205426914,0,15,29,37,37,56,yolo_refine_pm5,True,-0.12980954455477858,-0.38553740580876694,0.15563805685156878,-0.18736879669484652,-0.29311896505809987,-0.046579202903168575,-0.0879179572775251,-0.4593645901907061,-0.0775853987960589,-0.06585920850435897,-0.0026970989336924916,0.01387943876242,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
84,-0.10793239623308182,-0.3438405990600586,0.1565907597541809,0.48356980085372925,-0.17722518742084503,-0.27805066108703613,-0.041330836713314056,0.9061611890792847,-0.09305871278047562,-0.45916634798049927,-0.0740274116396904,0.9998881816864014,-0.06584782153367996,-0.002241778653115034,0.014896715991199017,0.9999434351921082,215.181884765625,1,214.66646830240902,0,15,29,37,37,56,yolo_refine_pm5,True,-0.10983545510541833,-0.3544659614562991,0.15956852904387894,-0.17738146015575967,-0.28115473474775066,-0.04298035516625362,-0.09196915903261736,-0.4590089363711224,-0.07648515169109622,-0.06603996633064184,-0.002278253258693788,0.015637245650092772,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
85,-0.09669411927461624,-0.3291088938713074,0.1442907750606537,0.43661633133888245,-0.168402761220932,-0.27210134267807007,-0.050475601106882095,0.8825632333755493,-0.09596497565507889,-0.45882484316825867,-0.07844438403844833,0.9998754858970642,-0.0664362907409668,-0.0020108295138925314,0.017247574403882027,0.9999420642852783,221.9109344482422,1,220.97499956403476,0,15,29,37,37,56,yolo_refine_pm5,True,-0.09806133664789661,-0.33237819444565575,0.15308845327014026,-0.17060243870530822,-0.2734931820914861,-0.04472269650016515,-0.09528638280573351,-0.45885221731095116,-0.07599213612931122,-0.06624579145794829,-0.002023140910924192,0.016692572628103565,19,165.58935381765326,Excellent,39,2,100,14,8,1.75,3,Low early extension risk,93,Excellent
